_id,year,month,date,time,location,indicator,unit,value,note
2402,2023,June,2023-01-06T00:00:00,16:00,ICRISAT Patancheru,BP,mmHg,694.0,""
2403,2023,June,2023-01-06T00:00:00,16:00,ICRISAT Patancheru,RF,mm,0.0,""
2404,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,CO,mg/m³,0.90455,""
2405,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,Ozone,µg/m³,2.7636,""
2406,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,NO,µg/m³,1.7466,""
2407,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,NO2,µg/m³,1.128,""
2408,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,NOx,ppb,2.02,""
2409,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,NH3,µg/m³,0.728,""
2410,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,SO2,µg/m³,5.7902,""
2411,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,PM2.5,µg/m³,38.0,""
2412,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,PM10,µg/m³,105.0,""
2413,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,Benzene,µg/m³,7.5922,""
2414,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,Toluene,µg/m³,0.0,""
2415,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,Xylene,µg/m³,7.2478,""
2416,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,AT,°C,33.9,""
2417,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,RH,%,47.9,""
2418,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,WS,m/s,1.5,""
2419,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,WD,°,262.0,""
2420,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,SR,W/m²,247.0,""
2421,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,BP,mmHg,714.0,""
2422,2023,June,2023-01-06T00:00:00,16:00,IDA Pashamylaram,RF,mm,0.0,""
2423,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,PM10,ug/m3,103.1,""
2424,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,RH,%,33.25,""
2425,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,Temp,degreC,35.59,""
2426,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,CO,mg/m3,0.37,""
2427,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,Ozone,ug/m3,26.66,""
2428,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,Toluene,ug/m3,2.46,""
2429,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,NOx,ppb,15.85,""
2430,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,NO,ug/m3,6.4,""
2431,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,PM2.5,ug/m3,37.59,""
2432,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,Benzene,ug/m3,2.04,""
2433,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,MP-Xylene,ug/m3,0.73,""
2434,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,ETHBENZ,ug/m3,3.81,""
2435,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,WS,m/s,0.82,""
2436,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,Xylene,ug/m3,1.44,""
2437,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,WD,DEGREE,122.03,""
2438,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,NO2,ug/m3,9.84,""
2439,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,NH3,ug/m3,12.38,""
2440,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,SO2,ug/m3,9.4,""
2441,2023,June,2023-01-06T00:00:00,16:00,NACHARAM,SR,W/m2,153.73,""
2442,2023,June,2023-01-06T00:00:00,16:00,Sanathnagar,CO,mg/m³,0.5725,""
2443,2023,June,2023-01-06T00:00:00,16:00,Sanathnagar,Ozone,µg/m³,11.564,""
2444,2023,June,2023-01-06T00:00:00,16:00,Sanathnagar,NO,µg/m³,9.4341,""
2445,2023,June,2023-01-06T00:00:00,16:00,Sanathnagar,NO2,µg/m³,18.894,""
2446,2023,June,2023-01-06T00:00:00,16:00,Sanathnagar,NOx,ppb,17.72,""
2447,2023,June,2023-01-06T00:00:00,16:00,Sanathnagar,SO2,µg/m³,3.668,""
2448,2023,June,2023-01-06T00:00:00,16:00,Sanathnagar,PM2.5,µg/m³,41.0,""
2449,2023,June,2023-01-06T00:00:00,16:00,Sanathnagar,Benzene,µg/m³,0.0,""
2450,2023,June,2023-01-06T00:00:00,16:00,Sanathnagar,Toluene,µg/m³,0.0377,""
2451,2023,June,2023-01-06T00:00:00,16:00,Sanathnagar,Xylene,µg/m³,0.0434,""
2452,2023,June,2023-01-06T00:00:00,16:00,Sanathnagar,AT,°C,30.83,""
2453,2023,June,2023-01-06T00:00:00,16:00,Sanathnagar,RH,%,33.23,""
2454,2023,June,2023-01-06T00:00:00,16:00,Sanathnagar,BP,mmHg,702.0,""
2455,2023,June,2023-01-06T00:00:00,16:00,Sanathnagar,SR,W/m²,220.0,""
2456,2023,June,2023-01-06T00:00:00,16:00,Sanathnagar,WD,°,103.0,""
2457,2023,June,2023-01-06T00:00:00,16:00,Sanathnagar,WS,m/s,2.09,""
2458,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,CO,mg/m³,0.7099,""
2459,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,Ozone,µg/m³,56.2716,""
2460,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,NO,µg/m³,2.4846,""
2461,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,NO2,µg/m³,13.3668,""
2462,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,NOx,ppb,9.13,""
2463,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,NH3,µg/m³,5.173,""
2464,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,SO2,µg/m³,6.812,""
2465,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,PM2.5,µg/m³,64.0,""
2466,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,PM10,µg/m³,112.0,""
2467,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,Benzene,µg/m³,2.4244,""
2468,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,Toluene,µg/m³,10.933,""
2469,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,Xylene,µg/m³,0.5642,""
2470,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,AT,°C,34.5,""
2471,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,RH,%,72.0,""
2472,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,WS,m/s,1.2,""
2473,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,WD,°,243.0,""
2474,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,SR,W/m²,412.0,""
2475,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,BP,mmHg,712.0,""
2476,2023,June,2023-01-06T00:00:00,16:00,Zoo Park,RF,mm,0.0,""
2477,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,CO,mg/m³,1.6717,""
2478,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,Ozone,µg/m³,10.878,""
2479,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,NO,µg/m³,0.2952,""
2480,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,NO2,µg/m³,19.2888,""
2481,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,NOx,ppb,10.51,""
2482,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,NH3,µg/m³,19.488,""
2483,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,SO2,µg/m³,15.1698,""
2484,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,PM2.5,µg/m³,47.0,""
2485,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,PM10,µg/m³,151.0,""
2486,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,Benzene,µg/m³,0.0,""
2487,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,Toluene,µg/m³,0.07539999,""
2488,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,Xylene,µg/m³,0.0,""
2489,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,AT,°C,32.58,""
2490,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,RH,%,44.1,""
2491,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,WS,m/s,0.9,""
2492,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,WD,°,289.0,""
2493,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,SR,W/m²,115.0,""
2494,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,BP,mmHg,705.0,""
2495,2023,June,2023-01-06T00:00:00,17:00,Bollaram Industrial Area,RF,mm,0.0,""
2496,2023,June,2023-01-06T00:00:00,17:00,Central University,CO,mg/m³,0.40075,""
2497,2023,June,2023-01-06T00:00:00,17:00,Central University,Ozone,µg/m³,34.496,""
2498,2023,June,2023-01-06T00:00:00,17:00,Central University,NO,µg/m³,0.1599,""
2499,2023,June,2023-01-06T00:00:00,17:00,Central University,NO2,µg/m³,29.046,""
2500,2023,June,2023-01-06T00:00:00,17:00,Central University,NOx,PPB,15.58,""
2501,2023,June,2023-01-06T00:00:00,17:00,Central University,NH3,µg/m³,5.271,""
2502,2023,June,2023-01-06T00:00:00,17:00,Central University,SO2,µg/m³,1.0742,""
2503,2023,June,2023-01-06T00:00:00,17:00,Central University,PM2.5,µg/m³,29.0,""
2504,2023,June,2023-01-06T00:00:00,17:00,Central University,PM10,µg/m³,117.0,""
2505,2023,June,2023-01-06T00:00:00,17:00,Central University,Benzene,µg/m³,0.0638,""
2506,2023,June,2023-01-06T00:00:00,17:00,Central University,Toluene,µg/m³,0.2262,""
2507,2023,June,2023-01-06T00:00:00,17:00,Central University,Xylene,µg/m³,0.0,""
2508,2023,June,2023-01-06T00:00:00,17:00,Central University,AT,°C,32.3,""
2509,2023,June,2023-01-06T00:00:00,17:00,Central University,RH,%,39.2,""
2510,2023,June,2023-01-06T00:00:00,17:00,Central University,WS,m/s,0.5,""
2511,2023,June,2023-01-06T00:00:00,17:00,Central University,WD,°,98.0,""
2512,2023,June,2023-01-06T00:00:00,17:00,Central University,SR,W/m²,177.0,""
2513,2023,June,2023-01-06T00:00:00,17:00,Central University,BP,mmHg,708.17,""
2514,2023,June,2023-01-06T00:00:00,17:00,Central University,RF,mm,0.0,""
2515,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,NH3,ug/m3,14.97,""
2516,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,PM2.5,ug/m3,43.07,""
2517,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,ETHBENZ,ug/m3,0.59,""
2518,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,WD,DEGREE,46.43,""
2519,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,RH,%,33.66,""
2520,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,Benzene,ug/m3,0.68,""
2521,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,Toluene,ug/m3,5.69,""
2522,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,PM10,ug/m3,97.06,""
2523,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,Temp,degreC,26.57,""
2524,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,MP-Xylene,ug/m3,1.81,""
2525,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,Xylene,ug/m3,3.7,""
2526,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,NO2,ug/m3,4.8,""
2527,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,SR,W/m2,36.1,""
2528,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,Ozone,ug/m3,60.01,""
2529,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,NOx,ppb,11.31,""
2530,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,WS,m/s,1.58,""
2531,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,NO,ug/m3,7.9,""
2532,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,CO,mg/m3,0.42,""
2533,2023,June,2023-01-06T00:00:00,17:00,ECIL KAPRA,SO2,ug/m3,4.35,""
2534,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,CO,mg/m³,0.2748,""
2535,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,Ozone,µg/m³,85.162,""
2536,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,NO,µg/m³,7.4415,""
2537,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,NO2,µg/m³,0.5076,""
2538,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,NOx,ppb,6.32,""
2539,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,NH3,µg/m³,5.047,""
2540,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,SO2,µg/m³,24.9162,""
2541,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,PM2.5,µg/m³,31.0,""
2542,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,PM10,µg/m³,107.0,""
2543,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,Benzene,µg/m³,0.0,""
2544,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,Toluene,µg/m³,0.0,""
2545,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,Xylene,µg/m³,0.0,""
2546,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,AT,°C,33.64,""
2547,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,RH,%,39.95,""
2548,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,WS,m/s,0.82,""
2549,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,WD,°,348.0,""
2550,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,SR,W/m²,137.07,""
2551,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,BP,mmHg,696.0,""
2552,2023,June,2023-01-06T00:00:00,17:00,ICRISAT Patancheru,RF,mm,0.0,""
2553,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,CO,mg/m³,0.9847,""
2554,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,Ozone,µg/m³,5.2136,""
2555,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,NO,µg/m³,1.2177,""
2556,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,NO2,µg/m³,1.0904,""
2557,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,NOx,ppb,1.57,""
2558,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,NH3,µg/m³,0.8189999,""
2559,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,SO2,µg/m³,6.8382,""
2560,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,PM2.5,µg/m³,42.0,""
2561,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,PM10,µg/m³,108.0,""
2562,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,Benzene,µg/m³,20.2246,""
2563,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,Toluene,µg/m³,0.0,""
2564,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,Xylene,µg/m³,19.2696,""
2565,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,AT,°C,33.9,""
2566,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,RH,%,48.3,""
2567,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,WS,m/s,1.5,""
2568,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,WD,°,255.0,""
2569,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,SR,W/m²,197.0,""
2570,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,BP,mmHg,714.0,""
2571,2023,June,2023-01-06T00:00:00,17:00,IDA Pashamylaram,RF,mm,0.0,""
2572,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,Xylene,ug/m3,1.43,""
2573,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,Temp,degreC,33.98,""
2574,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,Benzene,ug/m3,2.05,""
2575,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,ETHBENZ,ug/m3,3.8,""
2576,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,Toluene,ug/m3,2.45,""
2577,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,WS,m/s,1.23,""
2578,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,SR,W/m2,109.69,""
2579,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,MP-Xylene,ug/m3,0.71,""
2580,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,NOx,ppb,15.81,""
2581,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,PM10,ug/m3,100.62,""
2582,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,CO,mg/m3,0.31,""
2583,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,SO2,ug/m3,9.43,""
2584,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,WD,DEGREE,93.02,""
2585,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,PM2.5,ug/m3,36.45,""
2586,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,Ozone,ug/m3,27.16,""
2587,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,RH,%,36.07,""
2588,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,NH3,ug/m3,12.28,""
2589,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,NO,ug/m3,6.43,""
2590,2023,June,2023-01-06T00:00:00,17:00,NACHARAM,NO2,ug/m3,9.83,""
2591,2023,June,2023-01-06T00:00:00,17:00,Sanathnagar,CO,mg/m³,0.5954,""
2592,2023,June,2023-01-06T00:00:00,17:00,Sanathnagar,Ozone,µg/m³,11.172,""
2593,2023,June,2023-01-06T00:00:00,17:00,Sanathnagar,NO,µg/m³,9.9261,""
2594,2023,June,2023-01-06T00:00:00,17:00,Sanathnagar,NO2,µg/m³,19.8716,""
2595,2023,June,2023-01-06T00:00:00,17:00,Sanathnagar,NOx,ppb,18.65,""
2596,2023,June,2023-01-06T00:00:00,17:00,Sanathnagar,SO2,µg/m³,3.8514,""
2597,2023,June,2023-01-06T00:00:00,17:00,Sanathnagar,PM2.5,µg/m³,48.0,""
2598,2023,June,2023-01-06T00:00:00,17:00,Sanathnagar,Benzene,µg/m³,0.0,""
2599,2023,June,2023-01-06T00:00:00,17:00,Sanathnagar,Toluene,µg/m³,0.07539999,""
2600,2023,June,2023-01-06T00:00:00,17:00,Sanathnagar,Xylene,µg/m³,0.0868,""
2601,2023,June,2023-01-06T00:00:00,17:00,Sanathnagar,AT,°C,28.09,""
2602,2023,June,2023-01-06T00:00:00,17:00,Sanathnagar,RH,%,38.59,""
2603,2023,June,2023-01-06T00:00:00,17:00,Sanathnagar,BP,mmHg,702.0,""
2604,2023,June,2023-01-06T00:00:00,17:00,Sanathnagar,SR,W/m²,150.0,""
2605,2023,June,2023-01-06T00:00:00,17:00,Sanathnagar,WD,°,110.0,""
2606,2023,June,2023-01-06T00:00:00,17:00,Sanathnagar,WS,m/s,2.69,""
2607,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,CO,mg/m³,,""
2608,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,Ozone,µg/m³,,""
2609,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,NO,µg/m³,,""
2610,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,NO2,µg/m³,,""
2611,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,NOx,ppb,,""
2612,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,NH3,µg/m³,,""
2613,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,SO2,µg/m³,,""
2614,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,PM2.5,µg/m³,,""
2615,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,PM10,µg/m³,,""
2616,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,Benzene,µg/m³,,""
2617,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,Toluene,µg/m³,,""
2618,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,Xylene,µg/m³,,""
2619,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,AT,°C,,""
2620,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,RH,%,,""
2621,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,WS,m/s,,""
2622,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,WD,°,,""
2623,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,SR,W/m²,,""
2624,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,BP,mmHg,,""
2625,2023,June,2023-01-06T00:00:00,17:00,Zoo Park,RF,mm,,""
2626,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,CO,mg/m³,1.3969,""
2627,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,Ozone,µg/m³,10.7604,""
2628,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,NO,µg/m³,1.476,""
2629,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,NO2,µg/m³,27.2788,""
2630,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,NOx,ppb,14.45,""
2631,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,NH3,µg/m³,19.824,""
2632,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,SO2,µg/m³,14.6982,""
2633,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,PM2.5,µg/m³,48.0,""
2634,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,PM10,µg/m³,154.0,""
2635,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,Benzene,µg/m³,0.0,""
2636,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,Toluene,µg/m³,0.1131,""
2637,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,Xylene,µg/m³,0.0,""
2638,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,AT,°C,32.39,""
2639,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,RH,%,43.8,""
2640,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,WS,m/s,0.1,""
2641,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,WD,°,290.0,""
2642,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,SR,W/m²,79.0,""
2643,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,BP,mmHg,705.0,""
2644,2023,June,2023-01-06T00:00:00,18:00,Bollaram Industrial Area,RF,mm,0.0,""
2645,2023,June,2023-01-06T00:00:00,18:00,Central University,CO,mg/m³,0.53815,""
2646,2023,June,2023-01-06T00:00:00,18:00,Central University,Ozone,µg/m³,56.252,""
2647,2023,June,2023-01-06T00:00:00,18:00,Central University,NO,µg/m³,1.3776,""
2648,2023,June,2023-01-06T00:00:00,18:00,Central University,NO2,µg/m³,38.0512,""
2649,2023,June,2023-01-06T00:00:00,18:00,Central University,NOx,PPB,21.36,""
2650,2023,June,2023-01-06T00:00:00,18:00,Central University,NH3,µg/m³,5.439,""
2651,2023,June,2023-01-06T00:00:00,18:00,Central University,SO2,µg/m³,3.93,""
2652,2023,June,2023-01-06T00:00:00,18:00,Central University,PM2.5,µg/m³,52.0,""
2653,2023,June,2023-01-06T00:00:00,18:00,Central University,PM10,µg/m³,128.0,""
2654,2023,June,2023-01-06T00:00:00,18:00,Central University,Benzene,µg/m³,0.3509,""
2655,2023,June,2023-01-06T00:00:00,18:00,Central University,Toluene,µg/m³,1.2818,""
2656,2023,June,2023-01-06T00:00:00,18:00,Central University,Xylene,µg/m³,0.0,""
2657,2023,June,2023-01-06T00:00:00,18:00,Central University,AT,°C,31.4,""
2658,2023,June,2023-01-06T00:00:00,18:00,Central University,RH,%,40.9,""
2659,2023,June,2023-01-06T00:00:00,18:00,Central University,WS,m/s,0.3,""
2660,2023,June,2023-01-06T00:00:00,18:00,Central University,WD,°,117.0,""
2661,2023,June,2023-01-06T00:00:00,18:00,Central University,SR,W/m²,96.0,""
2662,2023,June,2023-01-06T00:00:00,18:00,Central University,BP,mmHg,708.47,""
2663,2023,June,2023-01-06T00:00:00,18:00,Central University,RF,mm,0.0,""
2664,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,CO,mg/m³,0.3893,""
2665,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,Ozone,µg/m³,80.8892,""
2666,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,NO,µg/m³,7.257,""
2667,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,NO2,µg/m³,3.1208,""
2668,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,NOx,ppb,7.56,""
2669,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,NH3,µg/m³,5.649,""
2670,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,SO2,µg/m³,27.4576,""
2671,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,PM2.5,µg/m³,40.0,""
2672,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,PM10,µg/m³,113.0,""
2673,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,Benzene,µg/m³,0.0,""
2674,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,Toluene,µg/m³,0.0,""
2675,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,Xylene,µg/m³,0.0,""
2676,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,AT,°C,32.75,""
2677,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,RH,%,42.79,""
2678,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,WS,m/s,0.87,""
2679,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,WD,°,347.0,""
2680,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,SR,W/m²,105.6,""
2681,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,BP,mmHg,697.0,""
2682,2023,June,2023-01-06T00:00:00,18:00,ICRISAT Patancheru,RF,mm,0.0,""
2683,2023,June,2023-01-06T00:00:00,18:00,IDA Pashamylaram,CO,mg/m³,1.0763,""
2684,2023,June,2023-01-06T00:00:00,18:00,IDA Pashamylaram,Ozone,µg/m³,5.586,""
2685,2023,June,2023-01-06T00:00:00,18:00,IDA Pashamylaram,NO,µg/m³,1.0824,""
2686,2023,June,2023-01-06T00:00:00,18:00,IDA Pashamylaram,NO2,µg/m³,1.41,""
